"","SP","AP","DCG","nDCG","VDCG","nVDCG","P@10","RR","RBP.8","RBP.95","RP"
"184",0.749821168349024,0.374907626208856,0.70399142409935,0.351995697293386,0.60433430094102,0.370545880113862,0.095123606719625,0.456804692923649,0.144611730347163,0.0410790043221121,0.359008981911217
"185",0.49104134592537,0.0204581970095039,0.829957747562128,0.0954169139859428,0.776739938554798,0.0980853675010388,0.0753616481251912,0.194591443568886,0.075607339859048,0.0395414322383136,0.0512353058292105
"186",0.247938603479489,0.247936987316835,0.303016828043362,0.303016844993444,0.254761373373463,0.254761373373463,0.0431969392967338,0.247938603479489,0.0592934212777033,0.0188604368600612,0.227667860209518
"187",0.389260911845844,0.389262225213012,0.423565003526451,0.423564985132449,0.363762843124645,0.363762843124645,0.0465984762984349,0.389260911845844,0.0832978025358433,0.0205183093352459,0.439825955951969
"188",0.369685806026293,0.369688002961289,0.398771297846171,0.398771291158221,0.343915827278051,0.343915827278051,0.0503229113735259,0.369685806026293,0.081923136890336,0.0213395813988219,0.383141595776184
"189",1.20385265581836,0.0668781337658946,1.07089608191663,0.145783239061829,0.936563079229056,0.142308430747525,0.151189287538568,0.357036258555659,0.179802435349329,0.0677767497411335,0.09399941853653
"190",0.310282598230974,0.310282140850495,0.398055895235058,0.398055872160058,0.308092225891409,0.308092225891409,0.0447130801165175,0.310282598230974,0.0723754740865886,0.0196670936821892,0.329079359321701
"191",0.972249127686594,0.0694457895753554,1.02787723991745,0.161733153709823,0.955809069857373,0.170335019356435,0.112467857105466,0.313933023067641,0.124066597867499,0.0571569443106269,0.0922787336267043
"192",0.00991941341089346,0.00991672060960774,0.0623403849116639,0.0623403925175286,0.061907857683887,0.061907857683887,0,0.00991941341089346,0.00199711901788145,0.00330951440402309,0
"193",0.42788982498571,0.427890317834642,0.407997620194852,0.407997630908102,0.408221028059797,0.408221028059797,0.0431969392967338,0.42788982498571,0.0861260275707983,0.0205487756612882,0.431969392967338
"194",1.62972940318632,0.0509540026945487,1.49070387482848,0.144119279029428,1.40190956814578,0.146646007501131,0.144528750747626,0.294259848836554,0.157077677554385,0.0795537427469453,0.0814616295222062
"195",0.452551596863507,0.451108542889186,0.424953086827225,0.420029758698736,0.420897737788222,0.420897737788222,0.0453910565998648,0.452551596863507,0.0886619046684862,0.0214576655772554,0.500462577580664
"196",0.0991770730305393,0.0991723225846158,0.185973084927119,0.185973143083151,0.146112840409056,0.146112840409056,0.0404756978659315,0.0991770730305393,0.0382788686568807,0.0155266196670447,0
"197",0.0631504812675677,0.0210512864772507,0.166073851959256,0.0631236272889618,0.156643396630506,0.0735094136106411,0.0329079359321701,0.0615417499237756,0.0241332111777248,0.0131293726015990,0.0544230279896719
"198",0.278379456886594,0.278376676283334,0.332832441756232,0.33283247095474,0.268582703153996,0.268582703153996,0.0496749895912648,0.278379456886594,0.0679427160360388,0.0186108927758251,0.274822819971154
"199",0.443355877485041,0.441509828721661,0.425666234734473,0.419930124266532,0.404019602607908,0.404019602607908,0.0480651168826249,0.443355877485041,0.0898152615567267,0.0203250902520875,0.501755526051275
"200",2.00861304303242,0.0590766406506536,1.74430083017279,0.162164287811987,1.64128324682889,0.164930852496139,0.149273199092870,0.38691395518876,0.161139674128546,0.090993809716961,0.0974648513569138
"201",0.0263160740344832,0.0263142340096430,0.0901842261649886,0.0901842405693394,0.088163769650153,0.088163769650153,0.0116247638743819,0.0263160740344832,0.00551965546000350,0.00940032967019028,0
"202",0.682759917129596,0.341379433208304,0.64268177538424,0.321340860645859,0.547274453735793,0.335559794980351,0.0816345419845078,0.432829989644238,0.129747483118124,0.035365189145735,0.343663215627798
"203",0.261046971691268,0.261046860843202,0.285310525138729,0.285310534821016,0.256103259136128,0.256103259136128,0.0423530409941401,0.261046971691268,0.0603173293490039,0.0181886141272220,0.252715719926782
"204",2.16470543429439,0.135308707774044,1.43782316160864,0.209597134274824,1.24852316494734,0.204474854807343,0.216001837446077,0.422287376836805,0.237505678107662,0.103351849415375,0.152859124460290
"205",0.451956998329277,0.449538843710767,0.438638971892158,0.433496432598957,0.426404162442955,0.426404162442955,0.0460188458409019,0.451956998329277,0.0885689650717594,0.0220567955131372,0.503413008904465
