"","SP","AP","DCG","nDCG","VDCG","nVDCG","P@10","RR","RBP.8","RBP.95","RP"
"303",9.40513699777606,0.109365075101610,2.99811262873314,0.152580110133785,2.90953407250975,0.154724280285138,0.169586905811541,0.349911854074885,0.187992901276578,0.123902502085139,0.130992765388721
"307",35.4050052352711,0.146323693932821,8.50976938188608,0.207195743907814,8.32820548718604,0.207136683242918,0.301053315630765,0.311039787889326,0.284860147311984,0.238915639865391,0.145191520006969
"310",12.2155398995881,0.187925559202454,3.69228271917319,0.226712825467423,3.48248334879120,0.225401630963354,0.317492606181053,0.323471344683069,0.300117172092716,0.227433937968844,0.16749641382771
"314",9.57200733471268,0.125948707877136,4.73624458360264,0.262047598530339,4.55879715791034,0.264530230653752,0.263281065896098,0.424761899286932,0.270963387845823,0.198660792183145,0.148026572895672
"322",3.35953194659418,0.051680991330129,2.22602498257125,0.136694493722286,2.11829098383972,0.137105104257906,0.175429868187692,0.235584774085067,0.151379047760356,0.110888544806084,0.0828248876410613
"325",45.3879337738805,0.162106812599673,8.05138311009336,0.175760813734144,7.95116144314384,0.176944304620328,0.294098437859546,0.357333351964154,0.307891946296595,0.248731628092547,0.151040880771169
"330",33.4417060262604,0.173270993685814,9.51400719886343,0.273642915120499,9.27196020279024,0.273504762288348,0.318633350645614,0.432300728471497,0.339643491841679,0.255640408755838,0.169898120699378
"336",7.73683556086031,0.18421574712871,2.80244414356174,0.228277473176360,2.58458201174111,0.225515553347203,0.290147353695876,0.29634552540269,0.264460526985666,0.195819001753218,0.182893029555630
"341",2.11547288863718,0.0571706081134546,1.53432191773340,0.135340850985802,1.45584542831826,0.138292673106416,0.113483758727854,0.333457041172376,0.138681948196626,0.0714057834388942,0.0723443338352589
"344",7.42414982176635,0.0603779632554091,4.21150514683799,0.167446877578776,4.04094853001348,0.166206810773111,0.266742245244357,0.380804359076569,0.265905688753357,0.165244791184046,0.0875860803123482
"345",0.395384534419357,0.0439293465461008,0.54110118799214,0.109236925472019,0.520433838586066,0.122325657524351,0.0476784242215054,0.172792957542532,0.0497278388446522,0.0379544966676677,0.0505250540978817
"347",12.7264267471252,0.077127992319167,5.70744652824535,0.183967241458961,5.55648647675462,0.184208310484991,0.228609109920925,0.430129759454656,0.254687613777806,0.173502956734784,0.104596054664687
"353",0.579174492902699,0.0275986295663930,0.747169438567018,0.0931074484940644,0.728841187926439,0.100328992125625,0.0609228060797383,0.131218940973227,0.0498322576603571,0.0399583269059267,0.0505065883501028
"354",37.0432137920883,0.0985406064239615,9.15618311786896,0.159844561396101,8.90795067325286,0.157877915546689,0.327432655137663,0.403347329246205,0.323471170786848,0.248101946530732,0.109561687753837
"362",30.6339594480891,0.175027875095220,6.39106841237568,0.197335619969019,6.19347756412214,0.196546383368446,0.268898778592375,0.276641098574865,0.262946260236063,0.243490271232105,0.155518232238292
"363",10.4907749167549,0.0945020974362183,4.03711410967438,0.172282277016938,3.85860265438426,0.170957168366547,0.229066162763865,0.316206199947215,0.240226579743489,0.163590989887524,0.0964619154213148
"367",11.4011938637555,0.120000020208563,3.94293940214541,0.187448072128259,3.71208713266216,0.183908482909580,0.344698570893482,0.385009215093236,0.340328669254856,0.249485785020907,0.144227850711907
"372",5.97329240931235,0.0995406480983674,2.79034085850259,0.180491188209502,2.68448825830120,0.183658743544710,0.202538499455214,0.326348458329566,0.183858970247093,0.128065803153271,0.106555268561131
"374",57.2812270061939,0.206053717740289,8.54079222135664,0.187449568904456,8.39768207197075,0.187909606406144,0.217934329751908,0.311233756542386,0.236240519269769,0.219480521833985,0.156991014759372
"375",5.28050033069961,0.105612410323622,2.01724114441717,0.146985851501885,1.95410096211958,0.151507323596235,0.206861206324361,0.351165829216091,0.200767786598080,0.0902673866993794,0.119730661577278
"378",4.44058115913891,0.085401129258128,2.32383515002112,0.165125345045168,2.25928042600446,0.170540803346334,0.145346169783433,0.270051512351003,0.125624042981176,0.113534038466705,0.119810182007839
"383",10.2530186677570,0.0748379134745533,3.1887343252262,0.117423040256936,3.05050948238623,0.115980197550022,0.199518116249097,0.374899257318126,0.210932033969321,0.170167124745830,0.0846050455414986
"389",23.1722307228561,0.151453325031469,6.43779475036974,0.219058077353255,6.26080889144938,0.219476226697333,0.276745913482741,0.358995651541037,0.277933694324694,0.227871853876663,0.143029559239377
"393",12.9936648937640,0.133948573436992,4.2498323499819,0.199087822210152,4.12851731442149,0.201517688874328,0.197583513290396,0.304701274628511,0.201731063368069,0.176451431326731,0.146971042586653
"394",14.8731555558568,0.209485552890117,3.72231655830842,0.215580089383006,3.50216370448939,0.213146404357781,0.315477576768793,0.291921913984071,0.302867243197231,0.253264643502608,0.177300669635269
"397",9.29734104930728,0.105653906199553,4.09097298184518,0.204942234388014,3.93101281005504,0.205662808966401,0.186775875566003,0.379884840710865,0.217138451173807,0.150071816329659,0.122280782145518
"399",24.0754816017041,0.10377182984501,5.94092988907045,0.149217336568529,5.78004879169366,0.14843421711449,0.235894164861957,0.221445352260394,0.229032531295165,0.199269361237805,0.102136579941209
"401",6.70921336588572,0.0808412221506779,3.88547595463315,0.202635934652420,3.76900394683665,0.205531992828378,0.172857381082622,0.377204157319415,0.163250003983812,0.136740931528329,0.110746811878616
